gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2573307751				CC_BY_4_0						SEAOBIS	SEAOBIS-2758842		SEAOBIS	SEAOBIS-2758842			PRESERVED_SPECIMEN				2758842	NIFI 3195		C. Vidthayanon & R. Chaiboonthan		0													PRESENT								0															1996				1996														ASIA				TH					0								19.3333	98.8333																																			Holotype	C. Vidthayanon & R. Chaiboonthan														Oreoglanis nakasathiani Vidthayanon, Saenjundaeng & Ng, 2009								Animalia	Chordata		Siluriformes		Sisoridae				Oreoglanis	Oreoglanis			nakasathiani			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.044Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5961229	5961229	1	44		708	9229	2341183		5961229	Oreoglanis nakasathiani	Oreoglanis nakasathiani Vidthayanon, Saenjundaeng & Ng, 2009	Oreoglanis nakasathiani		EML	2025-04-29T13:20:12.044Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	THA	Thailand	THA.10_1	Chiang Mai	THA.10.2_1	Chiang Dao	THA.10.2.2_1	Mae Na	DD
2573307750				CC_BY_4_0						SEAOBIS	SEAOBIS-2734934		SEAOBIS	SEAOBIS-2734934			PRESERVED_SPECIMEN				2734934	ROM 73338		R. Winterbottom et al.		0													PRESENT								0															2002				2002														ASIA				VN					0								12.1775	109.27																																			Holotype	R. Winterbottom et al.														Gobiodon prolixus Winterbottom & Harold, 2005								Animalia	Chordata		Perciformes		Gobiidae				Gobiodon	Gobiodon			prolixus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.160Z			2.5	2.5		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5208817	5208817	1	44		587	4274	2375581		5208817	Gobiodon prolixus	Gobiodon prolixus Winterbottom & Harold, 2005	Gobiodon prolixus		EML	2025-04-29T13:20:12.160Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									LC
2573307749				CC_BY_4_0						SEAOBIS	SEAOBIS-313114		SEAOBIS	SEAOBIS-313114			PRESERVED_SPECIMEN				313114	FISH 313114				0													PRESENT								0															1916				1916																		PH					0								14.5833	120.767																																																		Rhincodon typus Smith, 1828								Animalia	Chordata	Elasmobranchii	Orectolobiformes		Rhincodontidae				Rhincodon	Rhincodon			typus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.988Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2417522	2417522	1	44	121	769	2198	2417521		2417522	Rhincodon typus	Rhincodon typus Smith, 1828	Rhincodon typus		EML	2025-04-29T13:20:11.988Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									EN
2573307748				CC_BY_4_0						SEAOBIS	SEAOBIS-2750122		SEAOBIS	SEAOBIS-2750122			PRESERVED_SPECIMEN				2750122					0													PRESENT								0															1993				1993																		ID					0								3.75	93.75																																																		incertae sedis								incertae sedis																KINGDOM							5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.288Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_NONE;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	0		0										Makaira indica		EML	2025-04-29T13:20:12.288Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									
2573307747				CC_BY_4_0						SEAOBIS	SEAOBIS-724087		SEAOBIS	SEAOBIS-724087			PRESERVED_SPECIMEN				724087	FISH 724087		Kottelat & Kubota		0													PRESENT								0															1998				1998														ASIA				TH					0								14.6222	98.5233																																			Holotype	Kottelat & Kubota														Amblyceps variegatum Ng & Kottelat, 2000								Animalia	Chordata		Siluriformes		Amblycipitidae				Amblyceps	Amblyceps			variegatum			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.323Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2342848	2342848	1	44		708	8636	2342007		2342848	Amblyceps variegatum	Amblyceps variegatum Ng & Kottelat, 2000	Amblyceps variegatum		EML	2025-04-29T13:20:12.323Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	THA	Thailand	THA.16_1	Kanchanaburi	THA.16.13_1	Thong Pha Phum	THA.16.13.3_1	Huai Khayeng	DD
2573307746				CC_BY_4_0						SEAOBIS	SEAOBIS-2742918		SEAOBIS	SEAOBIS-2742918			PRESERVED_SPECIMEN				2742918					0													PRESENT								0																																	ASIA				MM					0								10.9617	98.5883																																			Type															Allips concolor McCosker, 1972								Animalia	Chordata		Anguilliformes		Ophichthidae				Allips	Allips			concolor			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.903Z			1.5	1.5		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2405215	2405215	1	44		495	2955	2405214		2405215	Allips concolor	Allips concolor McCosker, 1972	Allips concolor		EML	2025-04-29T13:20:11.903Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									DD
2573307745				CC_BY_4_0						SEAOBIS	SEAOBIS-2744723		SEAOBIS	SEAOBIS-2744723			PRESERVED_SPECIMEN				2744723					0													PRESENT								0																																	ASIA				LA					0								21.1514	101.343																																			Type															Schistura novemradiata Kottelat, 2000								Animalia	Chordata		Cypriniformes		Nemacheilidae				Schistura	Schistura			novemradiata			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.209Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5205017	5205017	1	44		1153	6759123	2357673		5205017	Schistura novemradiata	Schistura novemradiata Kottelat, 2000	Schistura novemradiata		EML	2025-04-29T13:20:12.209Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	LAO	Laos	LAO.7_1	Louang Namtha	LAO.7.3_1	Namtha			DD
2573307744				CC_BY_4_0						SEAOBIS	SEAOBIS-724011		SEAOBIS	SEAOBIS-724011			PRESERVED_SPECIMEN				724011	ZRC 45306		M. Kottelat et al.		0													PRESENT								0															1997				1997														ASIA				LA					0								18.3737	103.225																																			Holotype	M. Kottelat et al.														Mystacoleucus ectypus Kottelat, 2000								Animalia	Chordata		Cypriniformes		Cyprinidae				Mystacoleucus	Mystacoleucus			ectypus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.141Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2363146	2363146	1	44		1153	7336	2363135		2363146	Mystacoleucus ectypus	Mystacoleucus ectypus Kottelat, 2000	Mystacoleucus ectypus		EML	2025-04-29T13:20:12.141Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	LAO	Laos	LAO.3_1	Bolikhamxai	LAO.3.5_1	Thaphabath			LC
2573307743				CC_BY_4_0						SEAOBIS	SEAOBIS-313126		SEAOBIS	SEAOBIS-313126			PRESERVED_SPECIMEN				313126	FISH 313126				0													PRESENT								0															1910				1910																		PH					0								10.6833	122.85																																																		Rhincodon typus Smith, 1828								Animalia	Chordata	Elasmobranchii	Orectolobiformes		Rhincodontidae				Rhincodon	Rhincodon			typus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.976Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2417522	2417522	1	44	121	769	2198	2417521		2417522	Rhincodon typus	Rhincodon typus Smith, 1828	Rhincodon typus		EML	2025-04-29T13:20:11.976Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									EN
2573307742				CC_BY_4_0						SEAOBIS	SEAOBIS-2744839		SEAOBIS	SEAOBIS-2744839			PRESERVED_SPECIMEN				2744839					0													PRESENT								0																																	ASIA				VN					0								18.4042	105.185																																			Type															Schistura antennata Freyhof & Serov, 2001								Animalia	Chordata		Cypriniformes		Nemacheilidae				Schistura	Schistura			antennata			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.708Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5205178	5205178	1	44		1153	6759123	2357673		5205178	Schistura antennata	Schistura antennata Freyhof & Serov, 2001	Schistura antennata		EML	2025-04-29T13:20:11.708Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	VNM	Vietnam	VNM.29_1	Hà Tĩnh	VNM.29.7_1	Hương Sơn	VNM.29.7.12_1	Sơn Kim 1	DD
2573307741				CC_BY_4_0						SEAOBIS	SEAOBIS-2742235		SEAOBIS	SEAOBIS-2742235			PRESERVED_SPECIMEN				2742235					0													PRESENT								0																																	ASIA				TH					0								13.73	100.5																																			Type															Hemipimelodus atripinnis Fowler, 1937								Animalia	Chordata		Siluriformes		Ariidae				Arius	Hemipimelodus			atripinnis			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.560Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2345260	2345256	1	44		708	4512	2337411		2345256	Arius maculatus	Arius maculatus (Thunberg, 1792)	Hemipimelodus atripinnis		EML	2025-04-29T13:20:11.560Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	THA	Thailand	THA.3_1	Bangkok Metropolis	THA.3.22_1	Khlong San	THA.3.22.1_1		NE
2573307740				CC_BY_4_0						SEAOBIS	SEAOBIS-2737528		SEAOBIS	SEAOBIS-2737528			PRESERVED_SPECIMEN				2737528					0													PRESENT								0																																	ASIA				TH					0								8.66667	97.6333																																			Type															Pomacentrus alleni Burgess, 1981								Animalia	Chordata		Perciformes		Pomacentridae				Pomacentrus	Pomacentrus			alleni			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.887Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2398369	2398369	1	44		587	4499	2380069		2398369	Pomacentrus alleni	Pomacentrus alleni Burgess, 1981	Pomacentrus alleni		EML	2025-04-29T13:20:11.887Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									LC
2573307739				CC_BY_4_0						SEAOBIS	SEAOBIS-724030		SEAOBIS	SEAOBIS-724030			PRESERVED_SPECIMEN				724030	ZRC 45349		M. Kottelat et al.		0													PRESENT								0															1999				1999														ASIA				LA					0								15.838	106.761																																			Holotype	M. Kottelat et al.														Schistura khamtanhi Kottelat, 2000								Animalia	Chordata		Cypriniformes		Nemacheilidae				Schistura	Schistura			khamtanhi			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.346Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5205093	5205093	1	44		1153	6759123	2357673		5205093	Schistura khamtanhi	Schistura khamtanhi Kottelat, 2000	Schistura khamtanhi		EML	2025-04-29T13:20:12.346Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	LAO	Laos	LAO.17_1	Xékong	LAO.17.2_1	Kaleum			DD
2573307738				CC_BY_4_0						SEAOBIS	SEAOBIS-2740420		SEAOBIS	SEAOBIS-2740420			PRESERVED_SPECIMEN				2740420					0													PRESENT								0																																	ASIA				MY					0								3.333	114.583																																			Type															Synaptura panoides Bleeker, 1851								Animalia	Chordata		Pleuronectiformes		Soleidae				Brachirus	Synaptura			panoides			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.809Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2409835	5962305	1	44		588	8612	5962297		5962305	Brachirus panoides	Brachirus panoides (Bleeker, 1851)	Synaptura panoides		EML	2025-04-29T13:20:11.809Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	MYS	Malaysia	MYS.14_1	Sarawak	MYS.14.16_1	Marudi			LC
2573307737				CC_BY_4_0						SEAOBIS	SEAOBIS-2737782		SEAOBIS	SEAOBIS-2737782			PRESERVED_SPECIMEN				2737782					0													PRESENT								0																																					PH					0								14.0167	120.285																																			Type															Plectranthias maculatus Fourmanoir, 1982								Animalia	Chordata		Perciformes		Serranidae				Selenanthias	Plectranthias			maculatus			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.790Z			87.0	87.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2387844	2387843	1	44		587	8597	2387842		2387843	Selenanthias analis	Selenanthias analis Tanaka, 1918	Plectranthias maculatus		EML	2025-04-29T13:20:10.790Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									NE
2573307736				CC_BY_4_0						SEAOBIS	SEAOBIS-2745995		SEAOBIS	SEAOBIS-2745995			PRESERVED_SPECIMEN				2745995	NCIP 6332		M. V. Erdmann		0													PRESENT								0															2007				2007														OCEANIA				ID					0								-3.28283	132.738																																			Holotype	M. V. Erdmann														Chrysiptera giti Allen & Erdmann, 2008								Animalia	Chordata		Perciformes		Pomacentridae				Chrysiptera	Chrysiptera			giti			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.395Z			8.0	2.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2399237	2399237	1	44		587	4499	2399204		2399237	Chrysiptera giti	Chrysiptera giti Allen & Erdmann, 2008	Chrysiptera giti		EML	2025-04-29T13:20:10.395Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	IDN	Indonesia	IDN.22_1	Papua Barat	IDN.22.1_1	Fakfak	IDN.22.1.6_1	Karas	NE
2573307735				CC_BY_4_0						SEAOBIS	SEAOBIS-2746073		SEAOBIS	SEAOBIS-2746073			PRESERVED_SPECIMEN				2746073					0													PRESENT								0																																					TH					0								10.7333	100.0																																																		Nectamia ignitops Fraser, 2008								Animalia	Chordata		Perciformes		Apogonidae				Nectamia	Nectamia			ignitops			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.430Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2397464	2397464	1	44		587	4236	2397460		2397464	Nectamia ignitops	Nectamia ignitops Fraser, 2008	Nectamia ignitops		EML	2025-04-29T13:20:12.430Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									NE
2573307734				CC_BY_4_0						SEAOBIS	SEAOBIS-2741676		SEAOBIS	SEAOBIS-2741676			PRESERVED_SPECIMEN				2741676					0													PRESENT								0																																	ASIA				PH					0								10.8333	119.368																																			Type															Callionymus umbrithorax Fowler, 1941								Animalia	Chordata		Perciformes		Callionymidae				Callionymus	Callionymus			umbrithorax			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.267Z			6.0	6.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2386770	2386770	1	44		587	8511	2333601		2386770	Callionymus umbrithorax	Callionymus umbrithorax Fowler, 1941	Callionymus umbrithorax		EML	2025-04-29T13:20:12.267Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									DD
2573307733				CC_BY_4_0						SEAOBIS	SEAOBIS-2739416		SEAOBIS	SEAOBIS-2739416			PRESERVED_SPECIMEN				2739416					0													PRESENT								0																																					PH					0								9.94167	123.25																																			Type															Hoplostethus metallicus Fowler, 1938								Animalia	Chordata		Beryciformes		Trachichthyidae				Hoplostethus	Hoplostethus			metallicus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.811Z			27.0	27.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2357144	2357144	1	44		499	2972	2356708		2357144	Hoplostethus metallicus	Hoplostethus metallicus Fowler, 1938	Hoplostethus metallicus		EML	2025-04-29T13:20:11.811Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									DD
2573307732				CC_BY_4_0						SEAOBIS	SEAOBIS-2739926		SEAOBIS	SEAOBIS-2739926			PRESERVED_SPECIMEN				2739926					0													PRESENT								0																																	ASIA				MY					0								3.333	114.583																																			Type															Anabas oligolepis Bleeker, 1855								Animalia	Chordata		Perciformes		Anabantidae				Anabas	Anabas			oligolepis			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.897Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2391578	2391575	1	44		587	8488	2391574		2391575	Anabas cobojius	Anabas cobojius (Hamilton, 1822)	Anabas oligolepis		EML	2025-04-29T13:20:10.897Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	MYS	Malaysia	MYS.14_1	Sarawak	MYS.14.16_1	Marudi			DD
2573307731				CC_BY_4_0						SEAOBIS	SEAOBIS-2741994		SEAOBIS	SEAOBIS-2741994			PRESERVED_SPECIMEN				2741994					0													PRESENT								0																																					PH					0								13.8728	120.773																																			Type															Monhoplichthys prosemion Fowler, 1938								Animalia	Chordata		Scorpaeniformes		Hoplichthyidae				Hoplichthys	Monhoplichthys			prosemion			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.666Z			107.5	107.5		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2335069	2335070	1	44		590	5098	2335074		2335070	Hoplichthys prosemion	Hoplichthys prosemion (Fowler, 1938)	Monhoplichthys prosemion		EML	2025-04-29T13:20:10.666Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									NE
2573307730				CC_BY_4_0						SEAOBIS	SEAOBIS-119088		SEAOBIS	SEAOBIS-119088			PRESERVED_SPECIMEN				119088	USNM 258905				0													PRESENT								0																																					PH					0								11.5958	123.925																																			Holotype															Echiodon anchipterus Williams, 1984								Animalia	Chordata		Ophidiiformes		Carapidae				Echiodon	Echiodon			anchipterus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.864Z			39.5	39.5		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2346504	2346504	1	44		1308	8475	2346497		2346504	Echiodon anchipterus	Echiodon anchipterus Williams, 1984	Echiodon anchipterus		EML	2025-04-29T13:20:11.864Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									DD
2573307729				CC_BY_4_0						SEAOBIS	SEAOBIS-1294433		SEAOBIS	SEAOBIS-1294433			PRESERVED_SPECIMEN				1294433	AMS I.40818-001		R.E. Schroeder		0													PRESENT								0															1979				1979														ASIA				PH					0								9.7945	118.733																																			Paratype	R.E. Schroeder														Scorpaenopsis vittapinna Randall & Eschmeyer, 2001								Animalia	Chordata		Scorpaeniformes		Scorpaenidae				Scorpaenopsis	Scorpaenopsis			vittapinna			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.190Z			7.5	4.5		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2334732	2334732	1	44		590	4508	2334717		2334732	Scorpaenopsis vittapinna	Scorpaenopsis vittapinna Randall & Eschmeyer, 2001	Scorpaenopsis vittapinna		EML	2025-04-29T13:20:11.190Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA	PHL	Philippines	PHL.59_1	Palawan	PHL.59.17_1	Puerto Princesa City	PHL.59.17.57_1	Santa Monica	LC
